"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight","gene_symbol"
"ENSMUSG00000039697",360.746468033937,-0.465542719158511,0.200312050289227,-2.32408743501114,0.0201208083432067,0.911135914071667,1.35623245189201,"Ncoa7"
"ENSMUSG00000027425",395.439003907188,-0.352838078950114,0.151999503495657,-2.32131073349326,0.0202700793571224,1,0.321455752139802,"Kat14"
"ENSMUSG00000028661",14.9762849811304,-1.24360965346206,0.536066978723204,-2.31987737133907,0.0203475120256138,0.85275772967039,1.89754986852252,"Epha8"
"ENSMUSG00000049848",11.3010719375422,-1.98788307278978,0.85760765392334,-2.31793998537177,0.0204525829409748,0.85275772967039,1.8214557521398,"Ceacam19"
"ENSMUSG00000097042",120.478138750417,-0.476805855876829,0.206021514457762,-2.31434982473436,0.0206485407952706,0.85275772967039,2.1743554841064,NA
"ENSMUSG00000022780",107.807244848239,0.93953652009377,0.40606053863304,2.31378435160585,0.0206795541601721,0.921725945062604,1.16095025387368,"Meltf"
"ENSMUSG00000027397",3794.73793670375,-0.486831317077377,0.210461944368014,-2.31315603654266,0.0207140617150885,1,0,"Slc20a1"
"ENSMUSG00000045917",143.089146756328,-0.617456004519358,0.268385784704968,-2.30062857165895,0.0214126346288615,0.921725945062604,1.35623245189201,"Tmem268"
"ENSMUSG00000034247",1140.18640683808,-0.530624443746453,0.230994855526972,-2.29712667208943,0.0216115446387842,1,0,"Plekhm1"
"ENSMUSG00000020042",269.464524887159,-0.527025745491266,0.229983116789815,-2.29158449910444,0.0219296307914418,0.921725945062604,1.35623245189201,"Abtb3"
"ENSMUSG00000039474",196.346767187115,0.67665620580138,0.295516721022359,2.28973915066615,0.022036442424682,1,0.809856632836241,"Wfs1"
"ENSMUSG00000111394",1058.81766725268,-0.50412136248837,0.22032562079727,-2.28807417250957,0.0221332020261942,1,0,NA
"ENSMUSG00000062563",30.8558667239559,1.13463566992731,0.496238302016174,2.28647338449568,0.0222265794616772,0.85275772967039,1.8214557521398,"Cys1"
"ENSMUSG00000048647",54.2989395687292,0.780885918101757,0.341870800875515,2.28415505536578,0.0223624199141718,0.859817659271607,1.76367587973401,"Exd1"
"ENSMUSG00000085609",29.1192788306764,1.15051465472847,0.50380309295421,2.2836593717241,0.0223915575455869,0.9576657140571,1,NA
"ENSMUSG00000029145",345.68189228837,-0.498635138861665,0.218447257149097,-2.28263401138213,0.0224519357875271,0.921725945062604,1.35640476900685,"Eif2b4"
"ENSMUSG00000093483",32.7042387887342,-0.942828172986124,0.413488660425494,-2.28017903082498,0.0225970724744048,0.85275772967039,2.04788932991134,NA
"ENSMUSG00000022218",270.615233224798,-0.955657022850746,0.42033824421826,-2.27354288122906,0.0229934850840984,1,0.809856632836241,"Tgm1"
"ENSMUSG00000104400",10.021437465574,-1.2222108279418,0.53758208462425,-2.27353340615151,0.0229940553718246,0.859817659271607,1.8214557521398,NA
"ENSMUSG00000027175",63.461077336919,0.671596492151505,0.29565310567686,2.27156921153921,0.0231125422432654,0.970569546038623,1,"Tcp11l1"
"ENSMUSG00000020653",766.838710013301,-0.547339327411355,0.241048757393598,-2.27065815783331,0.0231676798474512,1,0,"Klf11"
"ENSMUSG00000081657",7.26514880965157,-1.51720649876344,0.669939028620743,-2.26469340334901,0.0235315005749505,0.977084885980962,1,NA
"ENSMUSG00000057722",288.393602332858,0.875034638251795,0.387634514627116,2.25737029400886,0.0239849463152159,0.981449824424052,1,"Lepr"
"ENSMUSG00000030590",197.798400316307,-0.430800324066987,0.191002065317927,-2.25547469002447,0.0241035492012792,0.887430551657786,1.72258753566005,"Fam98c"
"ENSMUSG00000028639",4297.54062099907,-0.321172904253071,0.143197462739952,-2.24286728345406,0.0249053740627516,1,0,"Ybx1"
"ENSMUSG00000026473",4745.18665794466,1.36938522614967,0.610861316043831,2.24172850724666,0.0249789242800696,1,0,"Glul"
"ENSMUSG00000022105",901.403372780532,0.562245054711013,0.25083872113182,2.24146037810304,0.0249962692852717,1,0,"Rb1"
"ENSMUSG00000060336",28.2992794547257,0.763977562890227,0.341019937701582,2.24027242524091,0.0250732422759223,0.85275772967039,2.66054825355303,NA
"ENSMUSG00000000385",1103.74172218162,1.31898954061494,0.58896087161005,2.23951981225714,0.0251221136858121,1,0,"Tmprss2"
"ENSMUSG00000053907",3896.53604530417,0.332913710592526,0.148947476906665,2.23510808982109,0.0254102534069262,1,0.321455752139802,"Mat2a"
"ENSMUSG00000029270",310.110126150864,0.640981858125066,0.287542838076934,2.22916996441959,0.0258025981711433,0.921725945062604,1.35623245189201,"Dipk1a"
"ENSMUSG00000032320",322.271505546594,0.455894200559344,0.204646494719453,2.22771565759933,0.0258994822276456,0.997602686363227,1,"Rcn2"
"ENSMUSG00000015461",598.688378299648,-0.314354654120636,0.141121750075244,-2.22754220347342,0.0259110584880778,0.997602686363227,1,"Atf6b"
"ENSMUSG00000040943",1740.20194420745,-0.329294726982382,0.147828963719445,-2.22753862773015,0.0259112971788414,1,0.321455752139802,"Tet2"
"ENSMUSG00000071054",2425.16511541306,-0.33643645783345,0.151252058972064,-2.22434299486521,0.0261253760511754,1,0,"Safb"
"ENSMUSG00000028132",2114.04214233012,1.1319049347758,0.50899186374253,2.22381734445242,0.0261607359638998,1,0.321455752139802,"Tlcd4"
"ENSMUSG00000088252",18.349793121112,-1.67143840838851,0.751655050715169,-2.22367747918172,0.0261701515082891,0.859817659271607,2.04788932991134,NA
"ENSMUSG00000041638",2430.68237587211,-0.290627032681921,0.130788651831179,-2.22211199987795,0.0262757375158958,1,0.321455752139802,"Gcn1"
"ENSMUSG00000057182",22.2842093622138,1.28729396222043,0.579444902403968,2.22159856248588,0.0263104471172011,0.85275772967039,2.28182943960692,"Scn3a"
"ENSMUSG00000002486",142.20317008457,-0.578239691550852,0.260526872722906,-2.21950114207935,0.0264526496082919,1,0.809856632836241,NA
"ENSMUSG00000057156",73.8126654431715,0.570674236820681,0.257121271881781,2.21947500743177,0.0264544256851471,1,1,"Homez"
"ENSMUSG00000044533",1149.82134677563,-0.543417424782677,0.245093080850522,-2.21718794711344,0.0266102508745984,1,0,"Rps2"
"ENSMUSG00000042492",700.864061738248,-0.435160127305928,0.196299740636279,-2.21681458108612,0.0266357647034362,1,1,"Tbc1d10b"
"ENSMUSG00000036817",828.174824165412,0.233447215499626,0.105742162777022,2.20770229555353,0.0272650327174426,1,0,"Sun1"
"ENSMUSG00000040761",3699.44515109434,-0.219654977573995,0.0996503177480664,-2.20425767361146,0.0275062278173159,1,0,"Spen"
"ENSMUSG00000038077",71.190794746971,1.12861863461666,0.512995658894153,2.20005494208194,0.0278029971666023,1,0.955346847542093,"Kcna6"
"ENSMUSG00000024776",288.302879959785,-0.658606649500247,0.299453289815125,-2.19936354650455,0.0278520825095027,0.923593275741616,1.35623245189201,"Stambpl1"
"ENSMUSG00000093843",11.5512118150379,-1.41642937018263,0.644286297991315,-2.19844714158692,0.0279172574301527,1,0.59046933967929,NA
"ENSMUSG00000026142",337.873301309776,0.420750235804805,0.191813935820519,2.19353319666253,0.0282689855276398,0.923593275741616,1.35623245189201,"Rhbdd1"
"ENSMUSG00000033703",163.464812387134,-0.409210153478592,0.186637739626402,-2.19253702009958,0.0283407530346833,0.923593275741616,1.35623245189201,"Fcsk"
"ENSMUSG00000030138",944.4925571266,-0.29410142303944,0.134142255146139,-2.19245921219259,0.0283463651500096,1,0,"Bms1"
"ENSMUSG00000032477",333.835212130229,-0.58614227557393,0.267352495103313,-2.1923950077497,0.0283509967980077,0.921725945062604,1.58152939770723,"Cdc25a"
"ENSMUSG00000005481",703.175456637329,-0.364648761426439,0.166555880475013,-2.18934786563207,0.0285715658288917,1,0,"Ddx39a"
"ENSMUSG00000034981",402.831877977368,0.609045904432184,0.278340671324676,2.18813119021959,0.028660047539142,1,0.321455752139802,"Parm1"
"ENSMUSG00000095990",20.7592051679562,0.907544734709836,0.414843607784537,2.1876792065245,0.0286929777403797,0.85275772967039,2.66054825355303,NA
"ENSMUSG00000039270",407.499495469487,0.665405149084214,0.304332220110305,2.18644331790777,0.0287831873468986,1,0.321455752139802,"Megf9"
"ENSMUSG00000002052",3235.92642649527,-0.246542712656935,0.112829745784497,-2.18508613081365,0.0288825319599721,1,0,"Supt6"
"ENSMUSG00000059277",18.5077034956396,-0.935735465534644,0.428355266749833,-2.18448455795719,0.0289266607699407,0.859817659271607,2.28182943960692,NA
"ENSMUSG00000061544",53.635647156658,0.660557018192304,0.302399742353293,2.1843835350249,0.028934077068904,0.921725945062604,1.8214557521398,NA
"ENSMUSG00000098178",419594.303332383,-0.630403999622341,0.289170055295725,-2.18004592134426,0.0292540577650349,1,0,NA
"ENSMUSG00000001632",1205.2958842142,-0.252718468213547,0.116084259843528,-2.17702614078938,0.0294786170830693,1,0,"Brpf1"
"ENSMUSG00000022108",5020.1530646259,0.324882952787564,0.149256796300264,2.17667108527499,0.0295051171664858,1,1,"Itm2b"
"ENSMUSG00000039834",761.489529166657,-0.397150368568379,0.182570751422071,-2.17532307598514,0.0296059144560177,1,0,"Zfp335"
"ENSMUSG00000045007",9.67241224941138,1.22019529012121,0.56193230569562,2.1714275505316,0.0298988682009547,1,1,"Tubg2"
"ENSMUSG00000019359",16.7925239626507,1.50930576021015,0.696014953274176,2.16849616967295,0.0301209557372731,0.921725945062604,1.8214557521398,"Gdpd2"
"ENSMUSG00000039431",327.351233346651,1.47829502052147,0.68191456152008,2.16785958819555,0.0301693714048099,0.954442452536267,1.35623245189201,"Mtmr7"
"ENSMUSG00000040356",946.259187613143,-0.296599138323351,0.136867452057662,-2.16705384563157,0.03023074862315,1,0,"Skic2"
"ENSMUSG00000025737",196.950357007409,-0.305105159862502,0.140830371866328,-2.16647272757398,0.0302750817003769,1,1,"Wdr24"
"ENSMUSG00000081406",579.504237966666,-0.82285827852356,0.380054379474608,-2.16510668726168,0.0303795159785796,1,0,NA
"ENSMUSG00000095562",18.5921316924628,-1.39041258905995,0.643199345340375,-2.16171331505967,0.0306402806744723,0.878700060737447,2.28182943960692,NA
"ENSMUSG00000065734",7.61511629981756,-2.25887907431213,1.04681961172657,-2.15784940309483,0.0309395424157002,1,0.59046933967929,"Snord49a"
"ENSMUSG00000027255",902.064618644415,-0.298747936069926,0.138528327211085,-2.15658372611908,0.0310381136674431,1,0,"Arfgap2"
"ENSMUSG00000077222",8.39061132432534,-1.85747576661424,0.863237669541132,-2.15175476251125,0.031416674495274,1,0.59046933967929,NA
"ENSMUSG00000025586",61.316112741233,0.833052863173505,0.387476846367286,2.14994230231724,0.0315597789567714,0.921725945062604,1.76367587973401,"Cpeb1"
"ENSMUSG00000045302",1004.94320815693,-0.276122921960161,0.12844702590699,-2.14970272772299,0.0315787365596723,1,1,"Preb"
"ENSMUSG00000022540",254.750966601348,-0.714263659428217,0.332293413977368,-2.1494968885446,0.0315950324697791,1,1,"Rogdi"
"ENSMUSG00000105935",12.3863755508908,-1.39401174293882,0.649027363972955,-2.14784741032414,0.031725879291783,0.921725945062604,1.8214557521398,NA
"ENSMUSG00000065628",5.40745866336636,-1.90863680961529,0.889388887097673,-2.14600928491889,0.0318722379277412,0.921725945062604,1.89754986852252,NA
"ENSMUSG00000030279",554.657215154422,-0.388535481829702,0.181056581069241,-2.14593404744076,0.0318782409373112,1,1,"C2cd5"
"ENSMUSG00000027983",24.24043818974,0.914624585000233,0.42636751705279,2.14515540799744,0.0319404235699194,0.85275772967039,2.66054825355303,"Cyp2u1"
"ENSMUSG00000024797",124.887236793454,-0.682198755528989,0.318278207185907,-2.14340391558922,0.032080678960818,1,1,"Vps51"
"ENSMUSG00000025608",3773.27163701592,0.856048635939266,0.399649720077683,2.14199733649975,0.0321936963637074,1,0,"Podxl"
"ENSMUSG00000071753",13.8085034499911,1.56126813404756,0.730284157142686,2.13789128351927,0.0325255678609572,0.921725945062604,1.89754986852252,NA
"ENSMUSG00000096980",6.7490650647434,-1.66902273342557,0.780936495617747,-2.13720672908917,0.0325811809728835,1,0,NA
"ENSMUSG00000028807",193.920092440046,1.24034584558408,0.580938954864445,2.13507087999203,0.032755220837274,0.911135914071667,2.1743554841064,"Zbtb8a"
"ENSMUSG00000039676",72.9978978280726,0.802656458033951,0.37705493065479,2.12875205381896,0.0332747796588748,1,1.16095025387368,"Capsl"
"ENSMUSG00000001663",110.423385856016,0.717429530070084,0.337198714564809,2.12761644419672,0.033368897689161,1,1.00910594211926,NA
"ENSMUSG00000064427",8.48793228145697,-1.55883370872734,0.732954338395246,-2.12678147473729,0.033438244224873,1,1,NA
"ENSMUSG00000049643",188.180716651612,-0.308984671493498,0.145613180059408,-2.12195538458425,0.0338414848106133,0.921725945062604,1.72258753566005,"2310022A10Rik"
"ENSMUSG00000107182",15.377159460837,0.958073632697444,0.452227031699471,2.11856781116555,0.0341270084527909,1,0.688470462862889,NA
"ENSMUSG00000110445",4.02148842468977,-2.603224323027,1.22924117378561,-2.11774904595005,0.0341963267257918,1,0.59046933967929,NA
"ENSMUSG00000036368",42.3391999838002,0.609367837742863,0.287782214474823,2.11746177175996,0.0342206764238993,0.921725945062604,1.8214557521398,"Rmdn2"
"ENSMUSG00000096243",1110.59476972662,-1.24180465987984,0.587062205162878,-2.11528633415485,0.0344055504934946,1,0.321455752139802,NA
"ENSMUSG00000002733",281.14186982829,0.425483865749036,0.201259253320414,2.11410833901707,0.0345060151181544,1,1,"Plekha3"
"ENSMUSG00000036352",191.016071648606,-0.41616647095318,0.196938864049041,-2.11317594910849,0.0345857110308148,0.921725945062604,1.72258753566005,"Ubac1"
"ENSMUSG00000025507",83.477824611812,-0.604896352942122,0.286305603765715,-2.1127646297734,0.0346209184500309,0.98626458739525,1.38313578921307,"Pidd1"
"ENSMUSG00000044748",24.4170995767204,3.53899068514601,1.6768628405203,2.11048309952884,0.0348167653793808,0.921725945062604,1.8214557521398,NA
"ENSMUSG00000002808",68.2050349914156,1.08536088722003,0.514589275656355,2.10917898713622,0.0349291349644816,1,0.955346847542093,"Epdr1"
"ENSMUSG00000091476",27.0649950947742,0.973320796829146,0.461488810401968,2.10908861686454,0.0349369332297808,0.921725945062604,1.8214557521398,"Catspere2"
"ENSMUSG00000005682",619.929876135968,-0.304670754660392,0.144515481452549,-2.10822225825286,0.0350117688368506,1,0,"Pan2"
"ENSMUSG00000014776",37.4968533569724,0.885718038207099,0.420606637813033,2.10581088974829,0.035220782530289,1,0.955346847542093,"Nol3"
"ENSMUSG00000061388",13.1319490135415,-3.01786303137714,1.43357551671646,-2.10513014221213,0.0352799810880273,0.921725945062604,1.89754986852252,NA
"ENSMUSG00000051451",1073.38017163032,-0.335505073300297,0.159604654464148,-2.10210080919451,0.0355444460226798,1,0,"Crebzf"
"ENSMUSG00000063200",372.54124939268,-0.361712900651772,0.172373956340317,-2.09841967041497,0.0358680891565574,1,0.809856632836241,"Nol7"
"ENSMUSG00000099032",12.2458273890834,1.0752211095141,0.513514552143733,2.0938473993102,0.0362735762423721,1,0.688470462862889,"Tcf24"
"ENSMUSG00000055452",41.0830363435359,-1.04031730603417,0.498152908191908,-2.08834935805173,0.0367663321098704,0.921725945062604,1.8214557521398,NA
"ENSMUSG00000028445",57.4589405156692,1.17788879751274,0.564114089222036,2.08803293521202,0.0367948638440677,0.923593275741616,1.76367587973401,"Enho"
"ENSMUSG00000005268",5513.63940102746,1.02895863788747,0.492886125701304,2.08761939976178,0.0368321806154825,1,0,"Prlr"
"ENSMUSG00000043639",159.318419285552,1.38224689489391,0.662369974002134,2.08681997848147,0.0369044104938196,1,1,"Rbm20"
"ENSMUSG00000075232",2175.86935249685,0.593589263575294,0.285689932781688,2.07773951919016,0.0377333570497641,1,1,"Amd1"
"ENSMUSG00000029405",1564.46760335195,0.322220310509667,0.155197164960646,2.07619972047411,0.0378754831306016,1,0,"G3bp2"
"ENSMUSG00000095609",20.1467030176568,-1.1615657307352,0.559852262808818,-2.07477187804429,0.0380076820919095,0.921725945062604,2.04788932991134,NA
"ENSMUSG00000036095",54.7017418165343,0.998539954410951,0.482938234243209,2.06763491396724,0.0386743664058231,1,0.955346847542093,"Dgkb"
"ENSMUSG00000046516",291.651961249712,-0.363618311376318,0.176030535714215,-2.06565474507588,0.0388610912617745,1,1.35640476900685,"Cox17"
"ENSMUSG00000034912",45.5906407631743,1.75773944580326,0.851229322315115,2.06494231310392,0.0389284588583208,0.921725945062604,2.05639593398718,"Mdga2"
"ENSMUSG00000029060",388.868807837763,-0.404679286010691,0.196175395354202,-2.062844248536,0.0391274284629163,0.981449824424052,1.58152939770723,"Mib2"
"ENSMUSG00000022389",1032.67339163929,0.735242735011633,0.356967694943681,2.05968984147888,0.0394282011835776,1,0,"Tef"
"ENSMUSG00000029086",594.178579671948,1.22430054079914,0.594476572177327,2.059459696309,0.0394502221456983,1,0,"Prom1"
"ENSMUSG00000079317",59.1578243768466,0.491087783309129,0.238671704460978,2.05758694529045,0.0396298008814495,0.921725945062604,2.05639593398718,"Trappc2"
"ENSMUSG00000025155",354.44346445823,-0.298660344997551,0.145465836054026,-2.05313050197318,0.040059922429479,0.992405327735441,1.58152939770723,"Dus1l"
"ENSMUSG00000060923",40.6760429574995,-0.691344778558085,0.33681166844654,-2.0526152842232,0.0401099040202021,0.921725945062604,2.05639593398718,"Acyp2"
"ENSMUSG00000024170",268.953323959089,-0.27930363620842,0.13619536867322,-2.05075722419436,0.0402905951472794,1,1.35640476900685,"Telo2"
"ENSMUSG00000000976",321.774329192853,-0.366083022354766,0.178738519992179,-2.04814844819564,0.0405454559476655,1,1.35640476900685,"Heatr6"
"ENSMUSG00000066392",337.63734031833,2.98376430703076,1.45716545958118,2.04764962510733,0.0405943431156562,1,1.35623245189201,"Nrxn3"
"ENSMUSG00000040859",1053.61843378864,-0.359046600605984,0.175512931070976,-2.04569884631913,0.0407860093295476,1,0,"Bsdc1"
"ENSMUSG00000043243",69.1189687322156,-0.796175851497899,0.390062713648576,-2.04114831702475,0.0412360870382239,1,1.16095025387368,"Niban3"
"ENSMUSG00000022848",507.003952240116,-0.391816009067859,0.191985745416626,-2.0408598993513,0.0412647546924888,1,0,"Slc49a4"
"ENSMUSG00000046410",271.783133719638,-0.726146314508247,0.35608402647022,-2.03925551422896,0.0414245329756162,1,0.809856632836241,"Kcnk6"
"ENSMUSG00000021326",708.677166970264,-0.392393040221451,0.193067160620913,-2.03241731509127,0.0421114266502474,1,0,"Trim27"
"ENSMUSG00000020680",1017.85148767234,-0.357426749588405,0.175888538667499,-2.03212075270059,0.0421414329564389,1,0,"Taf15"
"ENSMUSG00000042606",228.448764209763,-0.419338575650953,0.206627518987651,-2.02944204966239,0.0424132858390134,0.981449824424052,1.72258753566005,"Hirip3"
"ENSMUSG00000001962",244.822503160987,-0.318610416831797,0.157048672498074,-2.02873677162539,0.0424851084180269,0.921725945062604,2.1743554841064,"Fam50a"
"ENSMUSG00000028911",1134.82438249334,-0.272676660724231,0.134546014023074,-2.02664242938826,0.0426989940566281,1,0.321455752139802,"Srsf4"
"ENSMUSG00000105265",17.2883494275848,1.20225665231704,0.594704599642557,2.02160308334532,0.0432173732755518,1,1,NA
"ENSMUSG00000030043",28.220898116664,1.10456305894126,0.546425153450287,2.02143523585386,0.0432347302528074,0.921725945062604,2.28182943960692,"Tacr1"
"ENSMUSG00000095738",24.4533447719024,-1.79909834559878,0.890819599202903,-2.01959897066543,0.0434250020187082,1,1,NA
"ENSMUSG00000062729",213.185949055433,-0.357448495980747,0.17704315325212,-2.01899079074648,0.0434881766959744,1,0.809856632836241,"Ppox"
"ENSMUSG00000019929",2922.39825227664,0.946376700267155,0.469285975794329,2.01663111424817,0.0437340235141394,1,1,"Dcn"
"ENSMUSG00000002210",302.463403464148,-0.370833679447542,0.183989189416057,-2.01551884990901,0.0438503130174622,1,0.809856632836241,"Smg9"
"ENSMUSG00000112300",26.6892995215218,0.717885761152709,0.356543004975814,2.0134619138059,0.0440660578251225,0.921725945062604,2.66054825355303,NA
"ENSMUSG00000071076",7289.52085589968,-0.495266483769699,0.246203518528533,-2.0116141586023,0.0442606257218448,1,0,"Jund"
"ENSMUSG00000019932",13.8641196917487,-1.53280556965757,0.762788119261702,-2.00947750882796,0.0444865175631935,0.981449824424052,1.8214557521398,"Kera"
"ENSMUSG00000038007",405.716225023114,0.593002235405467,0.295625298093679,2.00592520068277,0.0448642290829237,1,1,"Acer2"
"ENSMUSG00000028991",1199.74488955664,-0.200889316557557,0.100337471651494,-2.00213652238829,0.0452700504606934,1,1,"Mtor"
"ENSMUSG00000030792",174.613112642934,1.27692870666289,0.639334606050551,1.99727762986433,0.0457950320622618,0.928658547939192,2.1743554841064,"Dkkl1"
"ENSMUSG00000064246",996.93943826277,1.18010718709656,0.591295830968245,1.99579825408905,0.0459558869350333,1,1,"Chi3l1"
"ENSMUSG00000038762",1573.68216972147,-0.357334577656453,0.179066520011917,-1.99554097344759,0.0459839099891067,1,0,"Abcf1"
"ENSMUSG00000041168",1064.97060957833,-0.40671054212746,0.20427284743301,-1.99101616900326,0.0464791096769027,1,0,"Lonp1"
"ENSMUSG00000097461",24.1327545026103,-1.62217344297248,0.815231637808907,-1.98983131632672,0.0466095204426072,0.921725945062604,2.66054825355303,NA
"ENSMUSG00000103284",24.6821385088033,-0.887503614276868,0.446057581072616,-1.98966154132551,0.0466282319230619,0.960644510673973,2.04788932991134,NA
"ENSMUSG00000085715",30.1272306406466,-1.00724434229132,0.506365071786159,-1.98916631184366,0.0466828489698776,0.960644510673973,2.04788932991134,NA
"ENSMUSG00000029472",2126.8424519752,-0.281277928398958,0.14151385291829,-1.98763529222378,0.046852040142022,1,0,"Anapc5"
"ENSMUSG00000035283",42.3779138328266,0.829084562337924,0.417481638238378,1.98591862826917,0.0470423599371473,1,0.955346847542093,"Adrb1"
"ENSMUSG00000005299",725.804623085929,-0.337489901929361,0.170120496252548,-1.98382857658932,0.0472749532861343,1,0.321455752139802,"Letm1"
"ENSMUSG00000000384",591.050444497759,-0.338690369779469,0.170800727383654,-1.98295624947018,0.0473723166986483,1,1,"Tbrg4"
"ENSMUSG00000024381",689.046937882613,-0.379310973427742,0.191421477049687,-1.9815486708907,0.0475297768893405,1,0,"Bin1"
"ENSMUSG00000095362",80.239430282944,0.508506158203878,0.256659079783949,1.98125138854206,0.0475630888987617,1,1.16095025387368,NA
"ENSMUSG00000007570",186.523572321283,-0.306274365907591,0.15468412919506,-1.97999864305001,0.0477036811586494,1,0.809856632836241,"Fance"
"ENSMUSG00000025733",524.823989690847,-0.233713659514106,0.11820865088152,-1.97712822006874,0.0480271386489579,1,0.321455752139802,"Rhot2"
"ENSMUSG00000073422",214.331239868078,-0.371801287390742,0.18870788874497,-1.97024771917836,0.0488099869919694,1,1,"Hsd17b8"
"ENSMUSG00000001909",630.964057716367,-0.328459293780333,0.167017122673197,-1.96662047892557,0.0492269807276392,1,0,"Trmt1"
"ENSMUSG00000096215",66.6927258615514,-0.985111210684982,0.500964465796142,-1.96642931374269,0.0492490400755562,1,0.955346847542093,"Smim22"
"ENSMUSG00000033128",711.058320860895,-0.23919761857999,0.121667678848401,-1.96599146826851,0.0492995961481581,1,1,"Gga1"
"ENSMUSG00000065773",15.5850462751323,-2.6388674842726,1.34226775771252,-1.96597695885188,0.0493012722311938,1,1,NA
"ENSMUSG00000039347",105.581642759446,0.40181554671853,0.204688245143339,1.96306117352829,0.0496390663350864,1,1.00910594211926,"Atp6v0e2"
"ENSMUSG00000113311",12.1700522471541,-1.28007936927171,0.652887561426122,-1.96064291143117,0.0499206929245719,1,1,NA
"ENSMUSG00000072647",254.680143804764,0.457575930913121,0.233452073253137,1.96004226707792,0.0499908502451745,1,1.72258753566005,NA
